yyyymmdd,hhmmss.sss,lat,lon,depth,Mw,q1,q2,nSta,nPha,ID,sourceType,Swarm,Phase
20200731,235704.000,28.5922,-17.7988,30.1,1.3,0,0,0,0, es2020ozgfw,0,3.0,0
20200731,235350.000,28.585,-17.804,26.4,1.5,0,0,0,0, es2020ozgdc,0,3.0,0
20200731,235327.000,28.5578,-17.9111,25.9,1.4,0,0,0,0, es2020ozgcu,0,3.0,0
20200731,235117.000,28.5723,-17.9307,29.6,1.4,0,0,0,0, es2020ozgay,0,3.0,0
20200731,202550.000,28.597,-17.752,27.9,1.6,0,0,0,0, es2020oyzgr,0,3.0,0
20200731,200753.000,28.6105,-17.7241,27.6,1.6,0,0,0,0, es2020oyyrh,0,3.0,0
20200731,030144.000,28.5591,-17.8314,28.9,1.8,0,0,0,0, es2020oxquz,0,3.0,0
20200731,025409.000,28.5533,-17.8255,27.8,2.0,0,0,0,0, es2020oxqol,0,3.0,0
20200731,024424.000,28.5497,-17.8665,21.9,1.5,0,0,0,0, es2020oxqgc,0,3.0,0
20200731,011345.000,28.5471,-17.8801,25.6,1.8,0,0,0,0, es2020oxngi,0,3.0,0
20200731,004352.000,28.5608,-17.8375,29.8,1.8,0,0,0,0, es2020oxmgr,0,3.0,0
20200731,004220.000,28.5806,-17.8336,32.4,1.8,0,0,0,0, es2020oxmfj,0,3.0,0
20200731,004008.000,28.5496,-17.8524,25.8,1.7,0,0,0,0, es2020oxmdm,0,3.0,0
20200731,000935.000,28.6313,-17.8414,30.4,1.6,0,0,0,0, es2020oxldh,0,3.0,0
20200730,234513.000,28.5882,-17.7476,28.2,1.4,0,0,0,0, es2020oxkij,0,3.0,0
20200730,231845.000,28.5859,-17.7592,30.0,1.4,0,0,0,0, es2020oxjlr,0,3.0,0
20200730,222315.000,28.5838,-17.8386,29.0,1.7,0,0,0,0, es2020oxhqb,0,3.0,0
20200730,221408.000,28.5419,-17.8275,20.7,1.5,0,0,0,0, es2020oxhig,0,3.0,0
20200730,220401.000,28.5645,-17.979,25.9,1.6,0,0,0,0, es2020oxgzo,0,3.0,0
20200730,212353.000,28.6093,-17.8738,27.4,1.4,0,0,0,0, es2020oxfrd,0,3.0,0
20200730,210025.000,28.6471,-17.7425,23.8,1.7,0,0,0,0, es2020oxewz,0,3.0,0
20200730,205209.000,28.5468,-17.9198,23.3,1.3,0,0,0,0, es2020oxepx,0,3.0,0
20200730,194552.000,28.5246,-17.9383,22.8,1.3,0,0,0,0, es2020oxclb,0,3.0,0
20200730,173128.000,28.5154,-17.8433,20.2,1.2,0,0,0,0, es2020owxzt,0,3.0,0
20200730,151904.000,28.5781,-17.8499,27.5,1.8,0,0,0,0, es2020owtqe,0,3.0,0
20200730,112621.000,28.5453,-17.8267,28.6,2.1,0,0,0,0, es2020owlyn,0,3.0,0
20200730,112403.000,28.5542,-17.8786,25.1,1.8,0,0,0,0, es2020owlwo,0,3.0,0
20200730,104822.000,28.5436,-17.827,28.6,1.9,0,0,0,0, es2020owkry,0,3.0,0
20200730,100106.000,28.5381,-17.8276,25.4,2.3,0,0,0,0, es2020owjdl,0,3.0,0
20200730,085441.000,28.6023,-17.7641,31.2,1.7,0,0,0,0, es2020owgyk,0,3.0,0
20200730,081334.000,28.5528,-17.8098,27.3,2.2,0,0,0,0, es2020owfpd,0,3.0,0
20200730,070045.000,28.504,-17.9175,26.6,1.9,0,0,0,0, es2020owder,0,3.0,0
20200730,054038.000,28.5879,-17.7679,28.9,1.8,0,0,0,0, es2020owany,0,3.0,0
20200730,052227.000,28.5993,-17.7959,26.3,1.7,0,0,0,0, es2020ovzyi,0,3.0,0
20200730,045021.000,28.5614,-17.9417,32.4,1.9,0,0,0,0, es2020ovywu,0,3.0,0
20200730,041300.000,28.6306,-17.8253,24.5,1.4,0,0,0,0, es2020ovxqt,0,3.0,0
20200730,040858.000,28.5374,-17.8045,16.2,1.4,0,0,0,0, es2020ovxnh,0,3.0,0
20200730,035004.000,28.5672,-17.8609,26.1,1.5,0,0,0,0, es2020ovwxb,0,3.0,0
20200730,033555.000,28.5654,-17.8619,27.9,1.6,0,0,0,0, es2020ovwky,0,3.0,0
20200730,020605.000,28.6009,-17.9077,28.1,1.2,0,0,0,0, es2020ovtlw,0,3.0,0
20200729,224006.000,28.5781,-17.8166,26.9,1.6,0,0,0,0, es2020ovmre,0,3.0,0
20200729,164210.000,28.563,-17.797,28.5,2.0,0,0,0,0, es2020ovawd,0,3.0,0
20200729,051352.000,28.531,-17.8651,30.0,1.3,0,0,0,0, es2020ouedq,0,3.0,0
20200729,050004.000,28.6502,-17.8448,33.8,1.7,0,0,0,0, es2020oudru,0,3.0,0
20200729,040653.000,28.5347,-17.8373,20.6,1.0,0,0,0,0, es2020oubye,0,3.0,0
20200729,014101.000,28.4956,-17.8313,20.7,1.3,0,0,0,0, es2020otxda,0,3.0,0
20200729,013815.000,28.5758,-17.8115,26.5,1.3,0,0,0,0, es2020otxaq,0,3.0,0
20200729,013110.000,28.5578,-17.8585,27.5,1.3,0,0,0,0, es2020otwuo,0,3.0,0
20200728,204139.000,28.6217,-17.7434,26.2,1.3,0,0,0,0, es2020otngf,0,3.0,0
20200728,153342.000,28.5446,-17.7928,27.3,1.6,0,0,0,0, es2020otdcb,0,3.0,0
20200728,073609.000,28.622,-17.7588,24.7,2.0,0,0,0,0, es2020osnik,0,3.0,0
20200728,065554.000,28.5627,-17.9116,29.5,2.0,0,0,0,0, es2020oslzu,0,3.0,0
20200728,065200.000,28.5772,-17.794,30.2,1.7,0,0,0,0, es2020oslwm,0,3.0,0
20200728,064458.000,28.5442,-17.8283,30.3,1.7,0,0,0,0, es2020oslql,0,3.0,0
20200728,064252.000,28.5842,-17.8331,29.2,2.1,0,0,0,0, es2020osloq,0,3.0,0
20200728,064216.000,28.5609,-17.8206,30.0,1.7,0,0,0,0, es2020osloe,0,3.0,0
20200728,063952.000,28.4569,-17.8646,35.1,1.6,0,0,0,0, es2020oslmb,0,3.0,0
20200728,055257.000,28.6067,-17.796,31.3,2.2,0,0,0,0, es2020osjxu,0,3.0,0
20200728,045928.000,28.5377,-17.8857,29.3,1.6,0,0,0,0, es2020osidy,0,3.0,0
20200727,231417.000,28.4651,-17.9208,26.5,1.4,0,0,0,0, es2020orwtu,0,3.0,0
20200727,231038.000,28.5338,-17.8487,26.1,1.5,0,0,0,0, es2020orwqr,0,3.0,0
20200727,224354.000,28.5723,-17.7864,31.5,1.9,0,0,0,0, es2020orvtt,0,3.0,0
20200727,223815.000,28.6089,-17.8173,33.8,1.7,0,0,0,0, es2020orvox,0,3.0,0
20200727,223556.000,28.6048,-17.8424,33.8,1.8,0,0,0,0, es2020orvmx,0,3.0,0
20200727,221315.000,28.5759,-17.7504,31.6,1.6,0,0,0,0, es2020orutl,0,3.0,0
20200727,221219.000,28.5498,-17.8073,32.2,1.7,0,0,0,0, es2020orusq,0,3.0,0
20200727,215741.000,28.5307,-17.8139,21.0,1.5,0,0,0,0, es2020orugc,0,3.0,0
20200727,213543.000,28.5767,-17.7487,30.0,1.9,0,0,0,0, es2020ortng,0,3.0,0
20200727,211141.000,28.5375,-17.7949,26.3,1.6,0,0,0,0, es2020orssq,0,3.0,0
20200727,211029.000,28.5372,-17.7886,31.8,1.6,0,0,0,0, es2020orsrp,0,3.0,0
20200727,195956.000,28.5312,-17.8637,30.0,2.0,0,0,0,0, es2020orqjb,0,3.0,0
20200727,195348.000,28.5876,-17.7634,30.1,1.8,0,0,0,0, es2020orqdv,0,3.0,0
20200727,195146.000,28.4708,-17.9012,29.2,1.5,0,0,0,0, es2020orqcb,0,3.0,0
20200727,194438.000,28.5809,-17.8867,30.7,1.6,0,0,0,0, es2020orpvy,0,3.0,0
20200727,194231.000,28.606,-17.7452,33.6,1.6,0,0,0,0, es2020orpud,0,3.0,0
20200727,193251.000,28.6258,-17.7524,34.7,1.7,0,0,0,0, es2020orplv,0,3.0,0
20200727,192115.000,28.5887,-17.7778,31.8,1.9,0,0,0,0, es2020orpbx,0,3.0,0
20200726,215217.000,28.583,-17.7955,31.9,1.9,0,0,0,0, es2020opyoc,0,3.0,0
20200726,213857.000,28.5728,-17.7862,31.5,1.4,0,0,0,0, es2020opycr,0,3.0,0
20200726,213755.000,28.5971,-17.788,34.9,1.7,0,0,0,0, es2020opybu,0,3.0,0
20200726,213724.000,28.6264,-17.7754,31.6,1.5,0,0,0,0, es2020opybi,0,3.0,0
20200726,080840.000,28.6119,-17.7675,24.7,1.9,0,0,0,0, es2020ooxjo,0,3.0,0
20200726,065013.000,28.5781,-17.8087,28.9,1.6,0,0,0,0, es2020oouug,0,3.0,0
20200726,051734.000,28.5443,-17.8989,29.0,1.5,0,0,0,0, es2020oorst,0,3.0,0
20200726,045744.000,28.6094,-17.9325,29.3,1.4,0,0,0,0, es2020oorbt,0,3.0,0
20200726,045634.000,28.6428,-17.8779,30.5,1.4,0,0,0,0, es2020oorat,0,3.0,0
20200726,045600.000,28.576,-17.922,30.7,1.5,0,0,0,0, es2020oorah,0,3.0,0
20200726,045435.000,28.5804,-17.8908,36.8,1.8,0,0,0,0, es2020ooqzb,0,3.0,0
20200725,193529.000,28.5721,-17.8781,30.0,1.6,0,0,0,0, es2020onynk,0,3.0,0
20200725,190158.000,28.5898,-17.7767,31.2,1.9,0,0,0,0, es2020onxkr,0,3.0,0
20200725,190139.000,28.5988,-17.7147,26.5,1.4,0,0,0,0, es2020onxkk,0,3.0,0
20200725,190025.000,28.5555,-17.7869,29.5,2.1,0,0,0,0, es2020onxji,0,3.0,0
20200725,185633.000,28.5373,-17.8114,25.7,2.1,0,0,0,0, es2020onxga,0,3.0,0
20200725,184945.000,28.5495,-17.8251,28.9,2.4,0,0,0,0, es2020onxae,0,3.0,0
20200725,184454.000,28.6162,-17.8428,30.6,1.6,0,0,0,0, es2020onwwa,0,3.0,0
20200725,184051.000,28.5632,-17.8157,29.0,2.4,0,0,0,0, es2020onwso,0,3.0,0
20200725,183720.000,28.5569,-17.8121,29.5,2.5,0,0,0,0, es2020onwpn,0,3.0,0
20200725,183012.000,28.5316,-17.8888,26.2,1.5,0,0,0,0, es2020onwjk,0,3.0,0
20200725,182930.000,28.5979,-17.8491,35.0,1.6,0,0,0,0, es2020onwiu,0,3.0,0
20200725,182651.000,28.5582,-17.8534,33.1,1.5,0,0,0,0, es2020onwgn,0,3.0,0
20200725,182540.000,28.5731,-17.7643,33.1,2.0,0,0,0,0, es2020onwfn,0,3.0,0
20200725,182353.000,28.5879,-17.8061,27.4,1.6,0,0,0,0, es2020onwdz,0,3.0,0
20200725,182331.000,28.4682,-17.8746,18.3,1.7,0,0,0,0, es2020onwdr,0,3.0,0
20200725,182220.000,28.5774,-17.7416,27.1,1.9,0,0,0,0, es2020onwcq,0,3.0,0
20200725,182007.000,28.522,-17.8153,33.4,2.3,0,0,0,0, es2020onwau,0,3.0,0
20200725,181820.000,28.5511,-17.7753,26.9,1.6,0,0,0,0, es2020onvzf,0,3.0,0
20200725,181808.000,28.587,-17.7287,25.5,1.4,0,0,0,0, es2020onvzb,0,3.0,0
20200725,181752.000,28.574,-17.7526,29.1,1.6,0,0,0,0, es2020onvyv,0,3.0,0
20200725,181605.000,28.5663,-17.8088,30.5,1.7,0,0,0,0, es2020onvxh,0,3.0,0
20200725,181449.000,28.5241,-17.8455,32.2,2.1,0,0,0,0, es2020onvwg,0,3.0,0
20200725,181245.000,28.525,-17.921,27.6,1.9,0,0,0,0, es2020onvuk,0,3.0,0
20200725,181101.000,28.6437,-17.847,29.9,1.6,0,0,0,0, es2020onvsy,0,3.0,0
20200725,180614.000,28.5764,-17.7781,33.5,1.9,0,0,0,0, es2020onvow,0,3.0,0
20200725,180436.000,28.5206,-17.8754,32.2,1.9,0,0,0,0, es2020onvnl,0,3.0,0
20200725,180159.000,28.6517,-17.7132,29.9,1.7,0,0,0,0, es2020onvlf,0,3.0,0
20200725,180128.000,28.5925,-17.9011,31.0,1.6,0,0,0,0, es2020onvkt,0,3.0,0
20200725,014114.000,28.58,-17.7498,24.5,1.7,0,0,0,0, es2020ompbv,0,3.0,0
20200725,011244.000,28.5819,-17.8471,28.5,1.7,0,0,0,0, es2020omodk,0,3.0,0
20200724,231729.000,28.5796,-17.8165,31.1,2.0,0,0,0,0, es2020omkin,0,3.0,0
20200724,230336.000,28.4688,-17.8685,25.9,1.8,0,0,0,0, es2020omjwp,0,3.0,0
20200724,201919.000,28.5731,-17.7959,33.7,2.0,0,0,0,0, es2020omelr,0,3.0,0
20200724,192453.000,28.5978,-17.7713,28.7,2.0,0,0,0,0, es2020omcqz,0,3.0,0
20200724,190629.000,28.5509,-17.8176,32.0,2.3,0,0,0,0, es2020omcbf,0,3.0,0
20200724,190528.000,28.5251,-17.8461,29.6,1.7,0,0,0,0, es2020omcai,0,3.0,0
20200724,190304.000,28.5907,-17.7911,34.2,1.6,0,0,0,0, es2020ombyg,0,3.0,0
20200724,190016.000,28.511,-17.8942,38.9,1.6,0,0,0,0, es2020ombvw,0,3.0,0
20200724,190007.000,28.6349,-17.8997,32.0,2.0,0,0,0,0, es2020ombvt,0,3.0,0
20200724,184815.000,28.5932,-17.8886,31.2,1.9,0,0,0,0, es2020omblo,0,3.0,0
20200724,160724.000,28.5012,-17.8294,24.8,1.6,0,0,0,0, es2020olwdo,0,3.0,0
20200724,155955.000,28.5875,-17.8208,30.2,2.1,0,0,0,0, es2020olvxc,0,3.0,0
20200714,184848.000,28.5521,-17.8153,3.8,2.0,0,0,0,0, es2020ntuio,0,0.0,0
20200712,044054.000,28.6755,-17.9588,0.0,1.2,0,0,0,0, es2020npbim,0,0.0,0
20200614,004826.000,28.5234,-17.8684,2.9,1.0,0,0,0,0, es2020lpphk,0,0.0,0
20200424,095929.000,28.652,-17.8568,10.2,0.7,0,0,0,0, es2020ibcho,0,0.0,0
20200309,035234.000,28.5357,-17.846,11.1,1.2,0,0,0,0, es2020euooy,0,0.0,0
20200201,021830.000,28.4982,-17.7495,3.1,1.3,0,0,0,0, es2020cevmm,0,0.0,0
20200127,045959.000,28.5913,-17.8613,26.5,1.4,0,0,0,0, es2020bvxgi,0,0.0,0
20200126,034646.000,28.6761,-17.7397,25.4,1.4,0,0,0,0, es2020btzid,0,0.0,0
20191128,212901.000,28.4655,-17.8386,12.0,1.3,0,0,0,0, es2019xinkw,0,0.0,0
20191119,020115.000,28.5017,-17.784,7.6,1.4,0,0,0,0, es2019wqpgz,0,0.0,0
20191119,004521.000,28.5023,-17.8029,9.3,1.3,0,0,0,0, es2019wqmtw,0,0.0,0
20190824,053430.000,28.5017,-17.9195,17.6,1.1,0,0,0,0, es2019qnwqy,0,0.0,0
20190808,060537.000,28.5408,-17.7983,5.0,0.6,0,0,0,0, es2019pkrmd,0,0.0,0
20190729,185055.000,28.4201,-17.8111,15.4,2.1,0,0,0,0, es2019otjpf,0,0.0,0
20190614,013559.000,28.5778,-17.8647,9.2,1.0,0,0,0,0, es2019hbiee,0,0.0,0
20190528,232932.000,28.5097,-17.7962,15.5,1.4,0,0,0,0, es2019gggcl,0,0.0,0
20190521,233541.000,28.5656,-17.8431,15.1,1.5,0,0,0,0, es2019gbilj,0,0.0,0
20190521,233432.000,28.5626,-17.8748,15.3,1.3,0,0,0,0, es2019gbilh,0,0.0,0
20190325,000345.000,28.525,-17.7523,3.4,1.1,0,0,0,0, es2019djgnm,0,0.0,0
20190222,031516.000,28.6103,-17.9731,1.9,0.9,0,0,0,0, es2019cebci,0,2.0,0
20190212,054900.000,28.582,-17.8052,16.5,0.8,0,0,0,0, es2019bndkg,0,2.0,0
20190212,054842.000,28.5519,-17.8245,15.0,0.7,0,0,0,0, es2019bndkf,0,2.0,0
20190212,054827.000,28.566,-17.819,14.5,0.8,0,0,0,0, es2019bndke,0,2.0,0
20190212,054811.000,28.5574,-17.8264,14.0,0.9,0,0,0,0, es2019bndkd,0,2.0,0
20190212,054757.000,28.5774,-17.8398,14.2,0.8,0,0,0,0, es2019bndkb,0,2.0,0
20190212,054747.000,28.57,-17.8254,14.4,1.1,0,0,0,0, es2019bndka,0,2.0,0
20190212,054740.000,28.5771,-17.8197,13.9,0.8,0,0,0,0, es2019bndkc,0,2.0,0
20190121,210526.000,28.6693,-17.7594,0.0,0.8,0,0,0,0, es2019aohcc,0,0.0,0
20190117,035635.000,28.6338,-17.9283,32.7,1.4,0,0,0,0, es2019alcpb,0,0.0,0
20190106,044640.000,28.6847,-17.8466,0.0,0.5,0,0,0,0, es2019adjio,0,0.0,0
20180920,014002.000,28.5319,-17.7563,10.6,1.6,0,0,0,0, es2018lffcp,0,0.0,0
20180920,013743.000,28.55,-17.7223,3.0,1.3,0,0,0,0, es2018lffck,0,0.0,0
20180908,025524.000,28.5587,-17.7777,17.9,1.4,0,0,0,0, es2018knaol,0,0.0,0
20180908,025503.000,28.5396,-17.8607,16.3,1.2,0,0,0,0, es2018knaom,0,0.0,0
20180802,201704.000,28.5674,-17.8304,14.4,1.4,0,0,0,0, es2018jdpfe,0,0.0,0
20180717,221319.000,28.4997,-17.855,4.4,1.8,0,0,0,0, es2018iipbj,0,0.0,0
20180702,033020.000,28.61,-17.9185,3.4,1.1,0,0,0,0, es2018hoagi,0,0.0,0
20180701,135314.000,28.6827,-17.85,4.9,1.7,0,0,0,0, es2018hnkca,0,0.0,0
20180630,022135.000,28.5537,-17.7772,8.6,1.3,0,0,0,0, es2018hmjln,0,0.0,0
20180501,010336.000,28.6685,-17.8712,0.0,0.7,0,0,0,0, es2018fdaok,0,0.0,0
20180430,225232.000,28.5663,-17.8608,15.7,1.2,0,0,0,0, es2018fcpok,0,0.0,0
20180422,014247.000,28.6165,-17.9393,18.1,1.6,0,0,0,0, es2018emnjh,0,0.0,0
20180403,214540.000,28.6009,-17.804,8.4,1.2,0,0,0,0, es2018eaeib,0,0.0,0
20180301,080831.000,28.6634,-17.9602,22.0,2.2,0,0,0,0, es2018cjaoh,0,0.0,0
20180215,073201.000,28.5723,-17.8698,29.6,2.0,0,0,0,0, es2018bpfkd,0,0.0,0
20180215,070419.000,28.5618,-17.8088,26.1,2.0,0,0,0,0, es2018bpfgm,0,0.0,0
20180215,065222.000,28.6218,-17.7554,23.3,1.9,0,0,0,0, es2018bpfff,0,0.0,0
20180215,063117.000,28.5906,-17.8577,25.5,2.0,0,0,0,0, es2018bpfcl,0,0.0,0
20180215,062015.000,28.5718,-17.8615,28.1,1.7,0,0,0,0, es2018bpfbg,0,0.0,0
20180215,060637.000,28.5712,-17.8132,27.0,1.9,0,0,0,0, es2018bpepl,0,0.0,0
20180215,050933.000,28.6244,-17.8266,22.4,1.5,0,0,0,0, es2018bpeik,0,0.0,0
20180215,050035.000,28.5607,-17.8543,25.4,1.9,0,0,0,0, es2018bpehj,0,0.0,0
20180215,041807.000,28.5596,-17.823,27.5,2.1,0,0,0,0, es2018bpecf,0,0.0,0
20180215,040158.000,28.6147,-17.7708,25.6,1.7,0,0,0,0, es2018bpeaf,0,0.0,0
20180214,072838.000,28.6097,-17.8357,24.2,2.3,0,0,0,0, es2018bokik,0,0.0,0
20180214,042937.000,28.5925,-17.8321,26.1,1.4,0,0,0,0, es2018bojck,0,0.0,0
20180214,032701.000,28.5559,-17.8669,25.7,1.8,0,0,0,0, es2018boikp,0,0.0,0
20180214,032536.000,28.5472,-17.8115,26.1,1.6,0,0,0,0, es2018boikm,0,0.0,0
20180214,032334.000,28.5674,-17.8104,25.9,1.9,0,0,0,0, es2018boiki,0,0.0,0
20180214,032041.000,28.5556,-17.8294,25.6,1.9,0,0,0,0, es2018boikc,0,0.0,0
20180214,031935.000,28.5651,-17.824,25.1,1.9,0,0,0,0, es2018boika,0,0.0,0
20180214,030441.000,28.5907,-17.8304,26.2,1.7,0,0,0,0, es2018boiid,0,0.0,0
20180214,030151.000,28.5846,-17.8473,31.5,2.2,0,0,0,0, es2018boihp,0,0.0,0
20180214,030149.000,28.552,-17.8216,25.3,2.2,0,0,0,0, es2018boiho,0,0.0,0
20180214,030143.000,28.5438,-17.8451,25.0,2.0,0,0,0,0, es2018boihn,0,0.0,0
20180214,025857.000,28.5223,-17.8516,31.9,2.3,0,0,0,0, es2018boihh,0,0.0,0
20180214,025737.000,28.5541,-17.8303,26.6,1.8,0,0,0,0, es2018boihf,0,0.0,0
